scraping_date,scraping_time,floorplan_name,bedroom,bathroom,apartment_number,square_footage,rent_min,rent_max,move_in_month,move_in_day,move_in_year
2022-05-24,13,Beech,1,1,1116,851,1751,2348,5,25,2022
2022-05-24,13,Beech,1,1,1716,851,1751,2476,5,28,2022
2022-05-24,13,Cypress,2,2,2027,987,1708,2188,5,24,2022
2022-05-24,13,Cypress,2,2,1727,987,1773,2277,5,24,2022
2022-05-24,13,Cypress,2,2,638,987,1861,2367,5,24,2022
2022-05-24,13,Dogwood,2,2,2622,1233,1907,2444,5,24,2022
2022-05-24,13,Dogwood,2,2,1322,1233,2005,2553,5,24,2022
2022-05-24,13,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-24,13,Elm,2,1,338,1114,1801,2308,5,24,2022
2022-05-24,13,Elm,2,1,2511,1114,1834,2514,7,4,2022
2022-05-24,13,Elm,2,1,712,1114,1834,2499,7,13,2022
2022-05-24,13,Fir,3,2,908,1350,2553,3772,5,24,2022
2022-05-24,13,Fir,3,2,922,1350,2576,3526,7,5,2022
2022-05-24,14,Aspen,1,1,2314,592,1430,1957,5,24,2022
2022-05-24,14,Aspen,1,1,1215,592,1430,1957,5,24,2022
2022-05-24,14,Aspen,1,1,1526,592,1430,1957,5,24,2022
2022-05-24,14,Azalea,1,1,1034,599,1460,1996,5,24,2022
2022-05-24,14,Azalea,1,1,1013,599,1415,1938,5,24,2022
2022-05-24,14,Azalea,1,1,1016,599,1538,2081,5,24,2022
2022-05-24,14,Beech,1,1,716,851,1736,2353,5,24,2022
2022-05-24,14,Beech,1,1,1116,851,1751,2348,5,25,2022
2022-05-24,14,Beech,1,1,1716,851,1751,2476,5,28,2022
2022-05-24,14,Cypress,2,2,2027,987,1708,2188,5,24,2022
2022-05-24,14,Cypress,2,2,1727,987,1773,2277,5,24,2022
2022-05-24,14,Cypress,2,2,638,987,1861,2367,5,24,2022
2022-05-24,14,Dogwood,2,2,2622,1233,1907,2444,5,24,2022
2022-05-24,14,Dogwood,2,2,1322,1233,2005,2553,5,24,2022
2022-05-24,14,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-24,14,Elm,2,1,338,1114,1801,2308,5,24,2022
2022-05-24,14,Elm,2,1,2511,1114,1834,2514,7,4,2022
2022-05-24,14,Elm,2,1,712,1114,1834,2499,7,13,2022
2022-05-24,14,Fir,3,2,908,1350,2553,3772,5,24,2022
2022-05-24,14,Fir,3,2,922,1350,2576,3526,7,5,2022
2022-05-24,15,Aspen,1,1,2314,592,1430,1957,5,24,2022
2022-05-24,15,Aspen,1,1,1215,592,1430,1957,5,24,2022
2022-05-24,15,Aspen,1,1,1526,592,1430,1957,5,24,2022
2022-05-24,15,Azalea,1,1,1034,599,1460,1996,5,24,2022
2022-05-24,15,Azalea,1,1,1013,599,1415,1938,5,24,2022
2022-05-24,15,Azalea,1,1,1016,599,1538,2081,5,24,2022
2022-05-24,15,Beech,1,1,716,851,1753,2376,5,24,2022
2022-05-24,15,Beech,1,1,1116,851,1773,2403,5,25,2022
2022-05-24,15,Beech,1,1,1716,851,1773,2538,5,28,2022
2022-05-24,15,Cypress,2,2,2027,987,1708,2188,5,24,2022
2022-05-24,15,Cypress,2,2,1727,987,1773,2269,5,24,2022
2022-05-24,15,Cypress,2,2,638,987,1861,2367,5,24,2022
2022-05-24,15,Dogwood,2,2,2622,1233,1907,2444,5,24,2022
2022-05-24,15,Dogwood,2,2,1322,1233,2005,2553,5,24,2022
2022-05-24,15,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-24,15,Elm,2,1,338,1114,1713,2197,5,24,2022
2022-05-24,15,Elm,2,1,2511,1114,1746,2396,7,4,2022
2022-05-24,15,Elm,2,1,712,1114,1746,2381,7,13,2022
2022-05-24,15,Ficus,3,2,122,1456,2626,3953,7,31,2022
2022-05-24,15,Fir,3,2,908,1350,2553,3772,5,24,2022
2022-05-24,15,Fir,3,2,922,1350,2576,3563,7,5,2022
2022-05-24,16,Aspen,1,1,2314,592,1430,1957,5,24,2022
2022-05-24,16,Aspen,1,1,1215,592,1430,1957,5,24,2022
2022-05-24,16,Aspen,1,1,1526,592,1430,1957,5,24,2022
2022-05-24,16,Azalea,1,1,1034,599,1460,1996,5,24,2022
2022-05-24,16,Azalea,1,1,1013,599,1415,1938,5,24,2022
2022-05-24,16,Azalea,1,1,1016,599,1538,2081,5,24,2022
2022-05-24,16,Beech,1,1,716,851,1753,2376,5,24,2022
2022-05-24,16,Beech,1,1,1116,851,1773,2403,5,25,2022
2022-05-24,16,Beech,1,1,1716,851,1773,2538,5,28,2022
2022-05-24,16,Cypress,2,2,2027,987,1708,2188,5,24,2022
2022-05-24,16,Cypress,2,2,1727,987,1773,2269,5,24,2022
2022-05-24,16,Cypress,2,2,638,987,1861,2367,5,24,2022
2022-05-24,16,Dogwood,2,2,2622,1233,1907,2444,5,24,2022
2022-05-24,16,Dogwood,2,2,1322,1233,2005,2553,5,24,2022
2022-05-24,16,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-24,16,Elm,2,1,338,1114,1713,2197,5,24,2022
2022-05-24,16,Elm,2,1,2511,1114,1746,2396,7,4,2022
2022-05-24,16,Elm,2,1,712,1114,1746,2381,7,13,2022
2022-05-24,16,Ficus,3,2,122,1456,2626,3953,7,31,2022
2022-05-24,16,Fir,3,2,908,1350,2553,3772,5,24,2022
2022-05-24,16,Fir,3,2,922,1350,2576,3563,7,5,2022
2022-05-24,17,Aspen,1,1,2314,592,1430,1957,5,24,2022
2022-05-24,17,Aspen,1,1,1215,592,1430,1957,5,24,2022
2022-05-24,17,Aspen,1,1,1526,592,1430,1957,5,24,2022
2022-05-24,17,Azalea,1,1,1034,599,1460,1996,5,24,2022
2022-05-24,17,Azalea,1,1,1013,599,1415,1938,5,24,2022
2022-05-24,17,Azalea,1,1,1016,599,1538,2081,5,24,2022
2022-05-24,17,Beech,1,1,716,851,1753,2376,5,24,2022
2022-05-24,17,Beech,1,1,1116,851,1773,2403,5,25,2022
2022-05-24,17,Beech,1,1,1716,851,1773,2538,5,28,2022
2022-05-24,17,Cypress,2,2,2027,987,1708,2188,5,24,2022
2022-05-24,17,Cypress,2,2,1727,987,1773,2269,5,24,2022
2022-05-24,17,Cypress,2,2,638,987,1861,2367,5,24,2022
2022-05-24,17,Dogwood,2,2,2622,1233,1907,2444,5,24,2022
2022-05-24,17,Dogwood,2,2,1322,1233,2005,2553,5,24,2022
2022-05-24,17,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-24,17,Elm,2,1,338,1114,1713,2197,5,24,2022
2022-05-24,17,Elm,2,1,2511,1114,1746,2396,7,4,2022
2022-05-24,17,Elm,2,1,712,1114,1746,2381,7,13,2022
2022-05-24,17,Ficus,3,2,122,1456,2626,3953,7,31,2022
2022-05-24,17,Fir,3,2,908,1350,2553,3772,5,24,2022
2022-05-24,17,Fir,3,2,922,1350,2576,3563,7,5,2022
2022-05-24,18,Aspen,1,1,2314,592,1430,1957,5,24,2022
2022-05-24,18,Aspen,1,1,1215,592,1430,1957,5,24,2022
2022-05-24,18,Aspen,1,1,1526,592,1430,1957,5,24,2022
2022-05-24,18,Azalea,1,1,1034,599,1460,1996,5,24,2022
2022-05-24,18,Azalea,1,1,1013,599,1415,1938,5,24,2022
2022-05-24,18,Azalea,1,1,1016,599,1538,2081,5,24,2022
2022-05-24,18,Beech,1,1,716,851,1753,2376,5,24,2022
2022-05-24,18,Beech,1,1,1116,851,1773,2403,5,25,2022
2022-05-24,18,Beech,1,1,1716,851,1773,2538,5,28,2022
2022-05-24,18,Cypress,2,2,2027,987,1708,2188,5,24,2022
2022-05-24,18,Cypress,2,2,1727,987,1773,2269,5,24,2022
2022-05-24,18,Cypress,2,2,638,987,1861,2367,5,24,2022
2022-05-24,18,Dogwood,2,2,2622,1233,1907,2444,5,24,2022
2022-05-24,18,Dogwood,2,2,1322,1233,2005,2553,5,24,2022
2022-05-24,18,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-24,18,Elm,2,1,338,1114,1713,2197,5,24,2022
2022-05-24,18,Elm,2,1,2511,1114,1746,2396,7,4,2022
2022-05-24,18,Elm,2,1,712,1114,1746,2381,7,13,2022
2022-05-24,18,Ficus,3,2,122,1456,2626,3953,7,31,2022
2022-05-24,18,Fir,3,2,908,1350,2553,3772,5,24,2022
2022-05-24,18,Fir,3,2,922,1350,2576,3563,7,5,2022
2022-05-24,19,Aspen,1,1,2314,592,1430,1957,5,24,2022
2022-05-24,19,Aspen,1,1,1215,592,1430,1957,5,24,2022
2022-05-24,19,Aspen,1,1,1526,592,1430,1957,5,24,2022
2022-05-24,19,Azalea,1,1,1034,599,1460,1996,5,24,2022
2022-05-24,19,Azalea,1,1,1013,599,1415,1938,5,24,2022
2022-05-24,19,Azalea,1,1,1016,599,1538,2081,5,24,2022
2022-05-24,19,Beech,1,1,716,851,1753,2376,5,24,2022
2022-05-24,19,Beech,1,1,1116,851,1773,2403,5,25,2022
2022-05-24,19,Beech,1,1,1716,851,1773,2538,5,28,2022
2022-05-24,19,Cypress,2,2,2027,987,1708,2188,5,24,2022
2022-05-24,19,Cypress,2,2,1727,987,1773,2269,5,24,2022
2022-05-24,19,Cypress,2,2,638,987,1861,2367,5,24,2022
2022-05-24,19,Dogwood,2,2,2622,1233,1907,2444,5,24,2022
2022-05-24,19,Dogwood,2,2,1322,1233,2005,2553,5,24,2022
2022-05-24,19,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-24,19,Elm,2,1,338,1114,1713,2197,5,24,2022
2022-05-24,19,Elm,2,1,2511,1114,1746,2396,7,4,2022
2022-05-24,19,Elm,2,1,712,1114,1746,2381,7,13,2022
2022-05-24,19,Ficus,3,2,122,1456,2626,3953,7,31,2022
2022-05-24,19,Fir,3,2,908,1350,2553,3772,5,24,2022
2022-05-24,19,Fir,3,2,922,1350,2576,3563,7,5,2022
2022-05-24,20,Aspen,1,1,2314,592,1430,1957,5,24,2022
2022-05-24,20,Aspen,1,1,1215,592,1430,1957,5,24,2022
2022-05-24,20,Aspen,1,1,1526,592,1430,1957,5,24,2022
2022-05-24,20,Azalea,1,1,1034,599,1460,1996,5,24,2022
2022-05-24,20,Azalea,1,1,1013,599,1415,1938,5,24,2022
2022-05-24,20,Azalea,1,1,1016,599,1538,2081,5,24,2022
2022-05-24,20,Beech,1,1,716,851,1753,2376,5,24,2022
2022-05-24,20,Beech,1,1,1116,851,1773,2403,5,25,2022
2022-05-24,20,Beech,1,1,1716,851,1773,2538,5,28,2022
2022-05-24,20,Cypress,2,2,2027,987,1708,2188,5,24,2022
2022-05-24,20,Cypress,2,2,1727,987,1773,2269,5,24,2022
2022-05-24,20,Cypress,2,2,638,987,1861,2367,5,24,2022
2022-05-24,20,Dogwood,2,2,2622,1233,1907,2444,5,24,2022
2022-05-24,20,Dogwood,2,2,1322,1233,2005,2553,5,24,2022
2022-05-24,20,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-24,20,Elm,2,1,338,1114,1713,2197,5,24,2022
2022-05-24,20,Elm,2,1,2511,1114,1746,2396,7,4,2022
2022-05-24,20,Elm,2,1,712,1114,1746,2381,7,13,2022
2022-05-24,20,Ficus,3,2,122,1456,2626,3953,7,31,2022
2022-05-24,20,Fir,3,2,908,1350,2553,3772,5,24,2022
2022-05-24,20,Fir,3,2,922,1350,2576,3563,7,5,2022
2022-05-24,21,Aspen,1,1,2314,592,1430,1957,5,24,2022
2022-05-24,21,Aspen,1,1,1215,592,1430,1957,5,24,2022
2022-05-24,21,Aspen,1,1,1526,592,1430,1957,5,24,2022
2022-05-24,21,Azalea,1,1,1034,599,1460,1996,5,24,2022
